dms_orig,origin,dms_dest,destination,distance_mi,travel_time_hr
512,Norfolk+VA,121,Jacksonville+FL,612.5,8.5
512,Norfolk+VA,122,North+Miami+FL,950.2,13.2
512,Norfolk+VA,123,Deltona+FL,725.5,10.3
512,Norfolk+VA,124,Tampa+FL,808.8,11.6
512,Norfolk+VA,129,Tallahassee+FL,774.2,10.8
512,Norfolk+VA,131,Atlanta+GA,564.1,8.8
512,Norfolk+VA,132,Savannah+GA,481.7,6.9
512,Norfolk+VA,139,Columbus+GA,696.5,10
512,Norfolk+VA,160,Boise+ID,2526.4,36.8
512,Norfolk+VA,171,Chicago+IL,885.4,13.3
512,Norfolk+VA,172,St.+Louis+MO,913.9,13.1
512,Norfolk+VA,179,Bloomington+IL,892.9,13.6
512,Norfolk+VA,181,Gary+IN,856.3,12.8
512,Norfolk+VA,182,Indianapolis+IN,719.3,10.8
512,Norfolk+VA,183,Fort+Wayne+IN,744.1,11.4
512,Norfolk+VA,189,Terre+Haute+IN,796.6,11.7
512,Norfolk+VA,190,Des+Moines+IA,1196.6,17.6
512,Norfolk+VA,201,Kansas+City+KS,1162.9,16.7
512,Norfolk+VA,202,Wichita+KS,1357.3,19.5
512,Norfolk+VA,209,Salina+KS,1333.8,19.1
512,Norfolk+VA,211,Covington+KY,603.7,10.1
512,Norfolk+VA,212,Louisville+KY,654.6,9.9
512,Norfolk+VA,219,Lexington+KY,583.7,8.9
512,Norfolk+VA,221,Baton+Rouge+LA,1113.2,15.9
512,Norfolk+VA,222,Lake+Charles+LA,1239.5,17.1
512,Norfolk+VA,223,New+Orleans+LA,1057.9,15.1
512,Norfolk+VA,229,Shreveport+LA,1191,16.7
512,Norfolk+VA,230,Portland+ME,673.9,11.5
512,Norfolk+VA,241,Baltimore+MD,240,3.8
512,Norfolk+VA,242,Hyattsville+MD,203.6,3.2
512,Norfolk+VA,249,La+Plata+MD,173.1,2.8
512,Norfolk+VA,251,Boston+MA,576.5,9.6
512,Norfolk+VA,259,Worcester+MA,536.5,9.5
512,Norfolk+VA,261,Detroit+MI,713.7,12.5
512,Norfolk+VA,262,Grand+Rapids+MI,842.4,12.6
512,Norfolk+VA,269,Lansing+MI,775.3,11.9
512,Norfolk+VA,271,Minneapolis+MN,1297.4,19.6
512,Norfolk+VA,279,Saint+Paul+MN,1293.3,19
512,Norfolk+VA,280,Jackson+MS,975.8,13.6
512,Norfolk+VA,291,Kansas+City+MO,1159.5,16.6
512,Norfolk+VA,299,Springfield+MO,1129,16.2
512,Norfolk+VA,300,Billings+MT,2129.1,31.1
512,Norfolk+VA,311,Omaha+NE,1348.1,19.4
512,Norfolk+VA,319,Lincoln+NE,1353.7,20.3
512,Norfolk+VA,321,Las+Vegas+NV,2507.8,35.9
512,Norfolk+VA,329,Reno+NV,2747.9,39.5
512,Norfolk+VA,331,Manchester+NH,610.1,10.8
512,Norfolk+VA,339,Concord+NH,625.3,10.5
512,Norfolk+VA,341,Newark+NJ,354.1,6.1
512,Norfolk+VA,342,Trenton+NJ,306.6,5.5
512,Norfolk+VA,350,Albuquerque+NM,1922,28.3
512,Norfolk+VA,361,Albany+NY,501.4,8.3
512,Norfolk+VA,362,Buffalo+NY,568.7,9.6
512,Norfolk+VA,363,Brooklyn+NY,368.7,6.6
512,Norfolk+VA,364,Rochester+NY,569.4,9.1
512,Norfolk+VA,369,Syracuse+NY,515.5,8.5
512,Norfolk+VA,371,Charlotte+NC,324.7,5.2
512,Norfolk+VA,372,Kernersville+NC,252.2,4
512,Norfolk+VA,373,Cary+NC,194.5,3
512,Norfolk+VA,379,Asheville+NC,406.1,6.4
512,Norfolk+VA,380,Fargo+ND,1526.4,23.1
512,Norfolk+VA,391,Cincinnati+OH,605.3,9.5
512,Norfolk+VA,392,Cleveland+OH,558,8.6
512,Norfolk+VA,393,Columbus+OH,570.7,8.8
512,Norfolk+VA,394,Dayton+OH,601.7,9.8
512,Norfolk+VA,399,Toledo+OH,656.4,9.7
512,Norfolk+VA,401,Oklahoma+City+OK,1382.5,19.8
512,Norfolk+VA,402,Tulsa+OK,1306.9,18.7
512,Norfolk+VA,409,Lawton+OK,1461.7,21
512,Norfolk+VA,411,Tigard+OR,2962.2,42.9
512,Norfolk+VA,419,Eugene+OR,2968.8,44.5
512,Norfolk+VA,421,Philadelphia+PA,276.8,5
512,Norfolk+VA,422,Pittsburgh+PA,430.3,6.6
512,Norfolk+VA,423,Levittown+PA,308.6,5.5
512,Norfolk+VA,429,Harrisburg+PA,305.8,5
512,Norfolk+VA,441,Providence+RI,542.7,9.6
512,Norfolk+VA,451,Charleston+SC,437.9,6.5
512,Norfolk+VA,452,Greenville+SC,421.6,6.4
512,Norfolk+VA,459,Columbia+SC,385.1,5.7
512,Norfolk+VA,460,Sioux+Falls+SD,1466.6,21.6
512,Norfolk+VA,471,Memphis+TN,916.7,13.5
512,Norfolk+VA,472,Nashville+TN,706.2,10.8
512,Norfolk+VA,473,Knoxville+TN,527.4,7.8
512,Norfolk+VA,479,Chattanooga+TN,636.5,9.5
512,Norfolk+VA,481,Austin+TX,1545.3,22.4
512,Norfolk+VA,482,Beaumont+TX,1298.7,18.5
512,Norfolk+VA,483,Corpus+Christi+TX,1590.1,23.4
512,Norfolk+VA,484,Arlington+TX,1396.2,20.5
512,Norfolk+VA,485,El+Paso+TX,2010.4,28.3
512,Norfolk+VA,486,Houston+TX,1381.8,19.1
512,Norfolk+VA,487,Laredo+TX,1692.6,24
512,Norfolk+VA,488,Selma+TX,1568,22
512,Norfolk+VA,489,Amarillo+TX,1640.8,24.2
512,Norfolk+VA,491,Lehi+UT,2256.3,32.5
512,Norfolk+VA,499,Ogden+UT,2226.4,32.1
512,Norfolk+VA,500,Burlington+VT,649.4,11.2
512,Norfolk+VA,511,Richmond+VA,93.3,1.6
512,Norfolk+VA,512,Norfolk+VA,46.6,0.8
512,Norfolk+VA,513,Crystal+City+VA,193.2,3.1
512,Norfolk+VA,519,Charlottesville+VA,162.9,2.7
512,Norfolk+VA,531,Tukwila+WA,2958.8,42.9
512,Norfolk+VA,532,Vancouver+WA,2957.8,42.8
512,Norfolk+VA,539,Spokane+WA,2677.9,38.6
512,Norfolk+VA,540,Charleston+WV,407.5,6.8
512,Norfolk+VA,551,Greenfield+WI,993.9,14.5
512,Norfolk+VA,559,Madison+WI,1047.4,15.9
512,Norfolk+VA,560,Wheatland+WY,1851.2,26.9
513,Crystal+City+VA,11,Birmingham+AL,742.5,10.9
513,Crystal+City+VA,12,Mobile+AL,1009.3,14.4
513,Crystal+City+VA,19,Montgomery+AL,798.7,12.4
513,Crystal+City+VA,20,Anchorage+AK,4270.9,70.9
513,Crystal+City+VA,41,Phoenix+AZ,2300.5,33.6
513,Crystal+City+VA,42,Tucson+AZ,2278.4,32.7
513,Crystal+City+VA,49,Flagstaff+AZ,2204.5,31.7
513,Crystal+City+VA,50,Little+Rock+AR,1013.4,14.8
513,Crystal+City+VA,61,Compton+CA,2674.8,38.5
513,Crystal+City+VA,62,Sacramento+CA,2733,39.8
513,Crystal+City+VA,63,San+Diego+CA,2686.5,38.3
513,Crystal+City+VA,64,Milbrae+CA,2831.8,41.4
513,Crystal+City+VA,65,Fresno+CA,2794.2,40.1
513,Crystal+City+VA,69,Bakersfield+CA,2685,39.6
513,Crystal+City+VA,81,Denver+CO,1666.1,24.2
513,Crystal+City+VA,89,Colorado+Springs+CO,1644.4,24.4
513,Crystal+City+VA,91,Hartford+CT,343.2,5.8
513,Crystal+City+VA,92,Stamford+CT,267.7,4.6
513,Crystal+City+VA,99,New+Haven+CT,308.4,5.5
513,Crystal+City+VA,101,Wilmington+DE,112.4,2
513,Crystal+City+VA,109,Dover+DE,96.3,1.8
513,Crystal+City+VA,111,Washington+DC,4.6,0.3
513,Crystal+City+VA,121,Jacksonville+FL,704.3,9.9
513,Crystal+City+VA,122,North+Miami+FL,1041.5,14.8
513,Crystal+City+VA,123,Deltona+FL,818.1,11.7
513,Crystal+City+VA,124,Tampa+FL,900.2,13
513,Crystal+City+VA,129,Tallahassee+FL,865.5,12.2
513,Crystal+City+VA,131,Atlanta+GA,634.6,9.7
513,Crystal+City+VA,132,Savannah+GA,573.1,8.2
513,Crystal+City+VA,139,Columbus+GA,741.9,10.9
513,Crystal+City+VA,160,Boise+ID,2380.9,34.6
513,Crystal+City+VA,171,Chicago+IL,702.2,10.6
513,Crystal+City+VA,172,St.+Louis+MO,823.1,12.5
513,Crystal+City+VA,179,Bloomington+IL,751.9,11.5
513,Crystal+City+VA,181,Gary+IN,675.7,10.4
513,Crystal+City+VA,182,Indianapolis+IN,580.9,9
513,Crystal+City+VA,183,Fort+Wayne+IN,560.9,8.6
513,Crystal+City+VA,189,Terre+Haute+IN,657.3,10.1
513,Crystal+City+VA,190,Des+Moines+IA,1021,15.6
513,Crystal+City+VA,201,Kansas+City+KS,1065.9,15.9
513,Crystal+City+VA,202,Wichita+KS,1258.1,18.7
513,Crystal+City+VA,209,Salina+KS,1236.5,18.3
513,Crystal+City+VA,211,Covington+KY,507.4,8.1
513,Crystal+City+VA,212,Louisville+KY,614.7,9.1
513,Crystal+City+VA,219,Lexington+KY,543.9,8.2
513,Crystal+City+VA,221,Baton+Rouge+LA,1140.3,16.7
513,Crystal+City+VA,222,Lake+Charles+LA,1266.5,18.4
513,Crystal+City+VA,223,New+Orleans+LA,1086.4,15.9
513,Crystal+City+VA,229,Shreveport+LA,1193.7,17.5
513,Crystal+City+VA,230,Portland+ME,540,8.9
513,Crystal+City+VA,241,Baltimore+MD,42.7,0.9
513,Crystal+City+VA,242,Hyattsville+MD,13.3,0.4
513,Crystal+City+VA,249,La+Plata+MD,37.9,0.9
513,Crystal+City+VA,251,Boston+MA,443.7,7.1
513,Crystal+City+VA,259,Worcester+MA,402.7,6.7
513,Crystal+City+VA,261,Detroit+MI,528.7,8
513,Crystal+City+VA,262,Grand+Rapids+MI,657.1,10.6
513,Crystal+City+VA,269,Lansing+MI,592.6,8.9
513,Crystal+City+VA,271,Minneapolis+MN,1120.5,17.1
513,Crystal+City+VA,279,Saint+Paul+MN,1112.7,16.9
513,Crystal+City+VA,280,Jackson+MS,978.9,14.3
513,Crystal+City+VA,291,Kansas+City+MO,1062.4,15.8
513,Crystal+City+VA,299,Springfield+MO,1034.1,16.3
513,Crystal+City+VA,300,Billings+MT,1945.9,28.4
513,Crystal+City+VA,311,Omaha+NE,1159.7,17.6
513,Crystal+City+VA,319,Lincoln+NE,1208.6,18.3
513,Crystal+City+VA,321,Las+Vegas+NV,2411.8,34.5
513,Crystal+City+VA,329,Reno+NV,2602.1,37.9
513,Crystal+City+VA,331,Manchester+NH,476.7,7.9
513,Crystal+City+VA,339,Concord+NH,490.2,7.8
513,Crystal+City+VA,341,Newark+NJ,220.4,3.6
513,Crystal+City+VA,342,Trenton+NJ,172.8,3
513,Crystal+City+VA,350,Albuquerque+NM,1882.2,27.7
513,Crystal+City+VA,361,Albany+NY,368.7,5.8
513,Crystal+City+VA,362,Buffalo+NY,385.5,6.8
513,Crystal+City+VA,363,Brooklyn+NY,236,4
513,Crystal+City+VA,364,Rochester+NY,389.9,6.6
513,Crystal+City+VA,369,Syracuse+NY,376.7,6.1
513,Crystal+City+VA,371,Charlotte+NC,395.2,6.1
513,Crystal+City+VA,372,Kernersville+NC,329.3,5.1
513,Crystal+City+VA,373,Cary+NC,270.6,4.3
513,Crystal+City+VA,379,Asheville+NC,476.6,7.3
513,Crystal+City+VA,380,Fargo+ND,1354.1,20.4
513,Crystal+City+VA,391,Cincinnati+OH,506.6,8
513,Crystal+City+VA,392,Cleveland+OH,374.8,5.7
513,Crystal+City+VA,393,Columbus+OH,402.8,6.4
513,Crystal+City+VA,394,Dayton+OH,476.9,7.4
513,Crystal+City+VA,399,Toledo+OH,475.8,7.2
513,Crystal+City+VA,401,Oklahoma+City+OK,1342.3,19.5
513,Crystal+City+VA,402,Tulsa+OK,1216.2,18.1
513,Crystal+City+VA,409,Lawton+OK,1422.3,20.7
513,Crystal+City+VA,411,Tigard+OR,2816.5,41
513,Crystal+City+VA,419,Eugene+OR,2824.4,42
513,Crystal+City+VA,421,Philadelphia+PA,143,2.5
513,Crystal+City+VA,422,Pittsburgh+PA,249.8,4
513,Crystal+City+VA,423,Levittown+PA,164.4,2.9
513,Crystal+City+VA,429,Harrisburg+PA,125.4,2.2
513,Crystal+City+VA,441,Providence+RI,408.8,7
513,Crystal+City+VA,451,Charleston+SC,527.8,7.9
513,Crystal+City+VA,452,Greenville+SC,495.7,7.7
513,Crystal+City+VA,459,Columbia+SC,474.9,6.9
513,Crystal+City+VA,460,Sioux+Falls+SD,1286,19.5
513,Crystal+City+VA,471,Memphis+TN,876.8,12.8
513,Crystal+City+VA,472,Nashville+TN,665.9,9.8
513,Crystal+City+VA,473,Knoxville+TN,487.6,7.2
513,Crystal+City+VA,479,Chattanooga+TN,597.8,8.8
513,Crystal+City+VA,481,Austin+TX,1524.2,22.8
513,Crystal+City+VA,482,Beaumont+TX,1325.8,19.3
513,Crystal+City+VA,483,Corpus+Christi+TX,1635.5,24.5
513,Crystal+City+VA,484,Arlington+TX,1349.5,20.1
513,Crystal+City+VA,485,El+Paso+TX,1962.9,28.2
513,Crystal+City+VA,486,Houston+TX,1408.6,20.4
513,Crystal+City+VA,487,Laredo+TX,1719.2,25.1
513,Crystal+City+VA,488,Selma+TX,1583.6,23
513,Crystal+City+VA,489,Amarillo+TX,1600.9,23.6
513,Crystal+City+VA,491,Lehi+UT,2107,31.1
513,Crystal+City+VA,499,Ogden+UT,2080.6,30.7
513,Crystal+City+VA,500,Burlington+VT,516.6,8.6
513,Crystal+City+VA,511,Richmond+VA,107.2,1.7
513,Crystal+City+VA,512,Norfolk+VA,193.2,3.1
513,Crystal+City+VA,513,Crystal+City+VA,2.3,0.2
513,Crystal+City+VA,519,Charlottesville+VA,117.4,2.3
513,Crystal+City+VA,531,Tukwila+WA,2778.2,40.5
513,Crystal+City+VA,532,Vancouver+WA,2812,40.9
513,Crystal+City+VA,539,Spokane+WA,2497.3,36.5
513,Crystal+City+VA,540,Charleston+WV,368.8,5.8
513,Crystal+City+VA,551,Greenfield+WI,792.1,12.9
513,Crystal+City+VA,559,Madison+WI,858.8,13.5
513,Crystal+City+VA,560,Wheatland+WY,1705.5,25.5
519,Charlottesville+VA,11,Birmingham+AL,622.4,9.1
519,Charlottesville+VA,12,Mobile+AL,874.5,12.6
519,Charlottesville+VA,19,Montgomery+AL,671.4,10.4
519,Charlottesville+VA,20,Anchorage+AK,4310.9,70.7
519,Charlottesville+VA,41,Phoenix+AZ,2180.2,31.8
519,Charlottesville+VA,42,Tucson+AZ,2158,31.1
519,Charlottesville+VA,49,Flagstaff+AZ,2084.2,30
519,Charlottesville+VA,50,Little+Rock+AR,893.1,13
519,Charlottesville+VA,61,Compton+CA,2557.5,36.6
519,Charlottesville+VA,62,Sacramento+CA,2718.2,39.2
519,Charlottesville+VA,63,San+Diego+CA,2567,36.8
519,Charlottesville+VA,64,Milbrae+CA,2817.1,40.6
519,Charlottesville+VA,65,Fresno+CA,2674,38.3
519,Charlottesville+VA,69,Bakersfield+CA,2564.9,37.8
519,Charlottesville+VA,81,Denver+CO,1602.7,23.3
519,Charlottesville+VA,89,Colorado+Springs+CO,1584.8,23.2
519,Charlottesville+VA,91,Hartford+CT,456.3,8.3
519,Charlottesville+VA,92,Stamford+CT,380.8,7.1
519,Charlottesville+VA,99,New+Haven+CT,421.6,8.1
519,Charlottesville+VA,101,Wilmington+DE,225.6,4.1
519,Charlottesville+VA,109,Dover+DE,211.3,4.1
519,Charlottesville+VA,111,Washington+DC,116.9,2.6
519,Charlottesville+VA,121,Jacksonville+FL,669.2,9.4
519,Charlottesville+VA,122,North+Miami+FL,1006.4,14.1
519,Charlottesville+VA,123,Deltona+FL,783,11
519,Charlottesville+VA,124,Tampa+FL,865.1,12.5
519,Charlottesville+VA,129,Tallahassee+FL,830.4,11.7
519,Charlottesville+VA,131,Atlanta+GA,511,8
519,Charlottesville+VA,132,Savannah+GA,538,7.7
519,Charlottesville+VA,139,Columbus+GA,618,9.8
519,Charlottesville+VA,160,Boise+ID,2367.6,34.4
519,Charlottesville+VA,171,Chicago+IL,738.8,11.3
519,Charlottesville+VA,172,St.+Louis+MO,753.4,11
519,Charlottesville+VA,179,Bloomington+IL,734.1,11.1
519,Charlottesville+VA,181,Gary+IN,708.1,10.7
519,Charlottesville+VA,182,Indianapolis+IN,559.7,8.5
519,Charlottesville+VA,183,Fort+Wayne+IN,563.7,9
519,Charlottesville+VA,189,Terre+Haute+IN,636.1,9.7
519,Charlottesville+VA,190,Des+Moines+IA,1035.7,15.5
519,Charlottesville+VA,201,Kansas+City+KS,1002.6,14.6
519,Charlottesville+VA,202,Wichita+KS,1194.7,17.7
519,Charlottesville+VA,209,Salina+KS,1173.2,17.1
519,Charlottesville+VA,211,Covington+KY,443.3,7
519,Charlottesville+VA,212,Louisville+KY,494.4,7.3
519,Charlottesville+VA,219,Lexington+KY,423.7,6.4
519,Charlottesville+VA,221,Baton+Rouge+LA,1020.2,14.9
519,Charlottesville+VA,222,Lake+Charles+LA,1146.2,16.7
519,Charlottesville+VA,223,New+Orleans+LA,966.2,14.1
519,Charlottesville+VA,229,Shreveport+LA,1073.4,15.7
519,Charlottesville+VA,230,Portland+ME,653.2,11.3
519,Charlottesville+VA,241,Baltimore+MD,153.8,2.8
519,Charlottesville+VA,242,Hyattsville+MD,129.9,2.7
519,Charlottesville+VA,249,La+Plata+MD,110.1,2.5
519,Charlottesville+VA,251,Boston+MA,555.4,9.1
519,Charlottesville+VA,259,Worcester+MA,515.8,9.2
519,Charlottesville+VA,261,Detroit+MI,596.5,9.1
519,Charlottesville+VA,262,Grand+Rapids+MI,728.6,10.9
519,Charlottesville+VA,269,Lansing+MI,660.4,9.9
519,Charlottesville+VA,271,Minneapolis+MN,1157,17.5
519,Charlottesville+VA,279,Saint+Paul+MN,1149.2,17.3
519,Charlottesville+VA,280,Jackson+MS,858.7,12.6
519,Charlottesville+VA,291,Kansas+City+MO,999.1,14.5
519,Charlottesville+VA,299,Springfield+MO,968.5,14.2
519,Charlottesville+VA,300,Billings+MT,1986,28.8
519,Charlottesville+VA,311,Omaha+NE,1187.6,17.4
519,Charlottesville+VA,319,Lincoln+NE,1193.1,17.6
519,Charlottesville+VA,321,Las+Vegas+NV,2333.5,33.5
519,Charlottesville+VA,329,Reno+NV,2587.4,37.1
519,Charlottesville+VA,331,Manchester+NH,589.9,10.4
519,Charlottesville+VA,339,Concord+NH,604.5,10.6
519,Charlottesville+VA,341,Newark+NJ,333.6,5.7
519,Charlottesville+VA,342,Trenton+NJ,285.9,5.2
519,Charlottesville+VA,350,Albuquerque+NM,1762,25.9
519,Charlottesville+VA,361,Albany+NY,480.3,7.8
519,Charlottesville+VA,362,Buffalo+NY,456.3,8
519,Charlottesville+VA,363,Brooklyn+NY,347.6,6
519,Charlottesville+VA,364,Rochester+NY,504.1,7.9
519,Charlottesville+VA,369,Syracuse+NY,493.6,7.5
519,Charlottesville+VA,371,Charlotte+NC,271.6,4.4
519,Charlottesville+VA,372,Kernersville+NC,199.1,3.3
519,Charlottesville+VA,373,Cary+NC,186.5,3.6
519,Charlottesville+VA,379,Asheville+NC,351.3,5.5
519,Charlottesville+VA,380,Fargo+ND,1391.7,20.9
519,Charlottesville+VA,391,Cincinnati+OH,446,7
519,Charlottesville+VA,392,Cleveland+OH,443.9,7.1
519,Charlottesville+VA,393,Columbus+OH,409.3,6.3
519,Charlottesville+VA,394,Dayton+OH,441.5,6.7
519,Charlottesville+VA,399,Toledo+OH,543.6,8.2
519,Charlottesville+VA,401,Oklahoma+City+OK,1222,17.8
519,Charlottesville+VA,402,Tulsa+OK,1146.4,16.7
519,Charlottesville+VA,409,Lawton+OK,1302,19
519,Charlottesville+VA,411,Tigard+OR,2801.7,40.4
519,Charlottesville+VA,419,Eugene+OR,2809.7,41.4
519,Charlottesville+VA,421,Philadelphia+PA,256.1,4.7
519,Charlottesville+VA,422,Pittsburgh+PA,317.5,5.2
519,Charlottesville+VA,423,Levittown+PA,277.6,5.2
519,Charlottesville+VA,429,Harrisburg+PA,245.9,3.7
519,Charlottesville+VA,441,Providence+RI,522,9.6
519,Charlottesville+VA,451,Charleston+SC,494,7.3
519,Charlottesville+VA,452,Greenville+SC,368.4,6.1
519,Charlottesville+VA,459,Columbia+SC,363.1,5.9
519,Charlottesville+VA,460,Sioux+Falls+SD,1318.1,19.6
519,Charlottesville+VA,471,Memphis+TN,756.5,11
519,Charlottesville+VA,472,Nashville+TN,545.7,8
519,Charlottesville+VA,473,Knoxville+TN,367.4,5.4
519,Charlottesville+VA,479,Chattanooga+TN,477.7,7.1
519,Charlottesville+VA,481,Austin+TX,1404,20.8
519,Charlottesville+VA,482,Beaumont+TX,1205.7,17.5
519,Charlottesville+VA,483,Corpus+Christi+TX,1495.1,21.9
519,Charlottesville+VA,484,Arlington+TX,1229.4,18.3
519,Charlottesville+VA,485,El+Paso+TX,1842.7,26.7
519,Charlottesville+VA,486,Houston+TX,1288.3,18.8
519,Charlottesville+VA,487,Laredo+TX,1599,23.6
519,Charlottesville+VA,488,Selma+TX,1464,21.4
519,Charlottesville+VA,489,Amarillo+TX,1480.8,21.8
519,Charlottesville+VA,491,Lehi+UT,2096.2,30.5
519,Charlottesville+VA,499,Ogden+UT,2065.9,30
519,Charlottesville+VA,500,Burlington+VT,628.3,10.6
519,Charlottesville+VA,511,Richmond+VA,72.1,1.1
519,Charlottesville+VA,512,Norfolk+VA,162.9,2.7
519,Charlottesville+VA,513,Crystal+City+VA,117.4,2.3
519,Charlottesville+VA,519,Charlottesville+VA,36,0.6
519,Charlottesville+VA,531,Tukwila+WA,2781,40.7
519,Charlottesville+VA,532,Vancouver+WA,2797.2,40.3
519,Charlottesville+VA,539,Spokane+WA,2500.1,36.5
519,Charlottesville+VA,540,Charleston+WV,248.7,3.8
519,Charlottesville+VA,551,Greenfield+WI,833.8,12.5
519,Charlottesville+VA,559,Madison+WI,891.8,13.6
519,Charlottesville+VA,560,Wheatland+WY,1690.7,24.9
531,Tukwila+WA,11,Birmingham+AL,2585.1,37.5
531,Tukwila+WA,12,Mobile+AL,2670.3,40.3
531,Tukwila+WA,19,Montgomery+AL,2673.7,39.3
531,Tukwila+WA,20,Anchorage+AK,2271.4,42.7
531,Tukwila+WA,41,Phoenix+AZ,1424.2,22.1
531,Tukwila+WA,42,Tucson+AZ,1541.9,23.9
531,Tukwila+WA,49,Flagstaff+AZ,1359.6,20.6
531,Tukwila+WA,50,Little+Rock+AR,2275.9,33
531,Tukwila+WA,61,Compton+CA,1141,17
531,Tukwila+WA,62,Sacramento+CA,742.7,11.5
531,Tukwila+WA,63,San+Diego+CA,1245.5,19.2
531,Tukwila+WA,64,Milbrae+CA,810.2,12.6
531,Tukwila+WA,65,Fresno+CA,913.8,13.8
531,Tukwila+WA,69,Bakersfield+CA,1019.3,16
531,Tukwila+WA,81,Denver+CO,1319.8,18.9
531,Tukwila+WA,89,Colorado+Springs+CO,1388,20.9
531,Tukwila+WA,91,Hartford+CT,2966.5,42.6
531,Tukwila+WA,92,Stamford+CT,2882.4,43
531,Tukwila+WA,99,New+Haven+CT,2943.6,44
531,Tukwila+WA,101,Wilmington+DE,2823.8,41.8
531,Tukwila+WA,109,Dover+DE,2858.2,41.6
531,Tukwila+WA,111,Washington+DC,2771.2,41
531,Tukwila+WA,121,Jacksonville+FL,2984.9,42.9
531,Tukwila+WA,122,North+Miami+FL,3294.6,47.4
531,Tukwila+WA,123,Deltona+FL,3096.2,45.3
531,Tukwila+WA,124,Tampa+FL,3095.3,45.4
531,Tukwila+WA,129,Tallahassee+FL,2883.7,42.9
531,Tukwila+WA,131,Atlanta+GA,2639.4,39.7
531,Tukwila+WA,132,Savannah+GA,2887,42.5
531,Tukwila+WA,139,Columbus+GA,2742.8,40.1
531,Tukwila+WA,160,Boise+ID,506.8,7.7
531,Tukwila+WA,171,Chicago+IL,2050.3,30.3
531,Tukwila+WA,172,St.+Louis+MO,2086.6,31.1
531,Tukwila+WA,179,Bloomington+IL,2047,30
531,Tukwila+WA,181,Gary+IN,2105.4,30.1
531,Tukwila+WA,182,Indianapolis+IN,2253.1,32.4
531,Tukwila+WA,183,Fort+Wayne+IN,2236.3,33.1
531,Tukwila+WA,189,Terre+Haute+IN,2187,32.9
531,Tukwila+WA,190,Des+Moines+IA,1759.5,25.7
531,Tukwila+WA,201,Kansas+City+KS,1836.1,27
531,Tukwila+WA,202,Wichita+KS,1821.5,26.5
531,Tukwila+WA,209,Salina+KS,1742,25.4
531,Tukwila+WA,211,Covington+KY,2332.7,33.9
531,Tukwila+WA,212,Louisville+KY,2344.6,34.9
531,Tukwila+WA,219,Lexington+KY,2421.9,35.8
531,Tukwila+WA,221,Baton+Rouge+LA,2538.7,37.5
531,Tukwila+WA,222,Lake+Charles+LA,2449.5,36
531,Tukwila+WA,223,New+Orleans+LA,2616.3,38.2
531,Tukwila+WA,229,Shreveport+LA,2298.1,34.5
531,Tukwila+WA,230,Portland+ME,3156.1,46.9
531,Tukwila+WA,241,Baltimore+MD,2772.4,40.6
531,Tukwila+WA,242,Hyattsville+MD,2772.3,40.2
531,Tukwila+WA,249,La+Plata+MD,2810.6,40.7
531,Tukwila+WA,251,Boston+MA,3053.9,44.8
531,Tukwila+WA,259,Worcester+MA,3015.4,44.6
531,Tukwila+WA,261,Detroit+MI,2355.7,33.9
531,Tukwila+WA,262,Grand+Rapids+MI,2122.4,32
531,Tukwila+WA,269,Lansing+MI,2291.2,32.9
531,Tukwila+WA,271,Minneapolis+MN,1659.5,24.4
531,Tukwila+WA,279,Saint+Paul+MN,1670.6,24.4
531,Tukwila+WA,280,Jackson+MS,2535.1,36.5
531,Tukwila+WA,291,Kansas+City+MO,1839.7,27
531,Tukwila+WA,299,Springfield+MO,2005.3,30
531,Tukwila+WA,300,Billings+MT,822.8,12.2
531,Tukwila+WA,311,Omaha+NE,1661.8,25
531,Tukwila+WA,319,Lincoln+NE,1681.8,24.6
531,Tukwila+WA,321,Las+Vegas+NV,1128.2,16.7
531,Tukwila+WA,329,Reno+NV,696.7,11.5
531,Tukwila+WA,331,Manchester+NH,3091,45.7
531,Tukwila+WA,339,Concord+NH,3036.5,46
531,Tukwila+WA,341,Newark+NJ,2855.7,41.2
531,Tukwila+WA,342,Trenton+NJ,2853.5,41.9
531,Tukwila+WA,350,Albuquerque+NM,1439.1,22.4
531,Tukwila+WA,361,Albany+NY,2883.2,43.7
531,Tukwila+WA,362,Buffalo+NY,2603.4,38.2
531,Tukwila+WA,363,Brooklyn+NY,2866.6,42.4
531,Tukwila+WA,364,Rochester+NY,2655.1,39.4
531,Tukwila+WA,369,Syracuse+NY,2731.8,41.1
531,Tukwila+WA,371,Charlotte+NC,2798.1,40.8
531,Tukwila+WA,372,Kernersville+NC,2787.4,40.3
531,Tukwila+WA,373,Cary+NC,2845.4,41.8
531,Tukwila+WA,379,Asheville+NC,2684.3,40.6
531,Tukwila+WA,380,Fargo+ND,1382.2,21.2
531,Tukwila+WA,391,Cincinnati+OH,2330.7,33.7
531,Tukwila+WA,392,Cleveland+OH,2409.1,35.2
531,Tukwila+WA,393,Columbus+OH,2426.3,35
531,Tukwila+WA,394,Dayton+OH,2338.3,33.9
531,Tukwila+WA,399,Toledo+OH,2319.6,34.3
531,Tukwila+WA,401,Oklahoma+City+OK,1987.3,28.5
531,Tukwila+WA,402,Tulsa+OK,1995.2,29
531,Tukwila+WA,409,Lawton+OK,1961.6,29.3
531,Tukwila+WA,411,Tigard+OR,172.4,2.7
531,Tukwila+WA,419,Eugene+OR,272.9,4.6
